album_title_length,artist_name_length,track_duration,track_favourites,track_genres,track_interest,track_listens,track_title_length
15,15,171,0,Jazz',2997,856,30
22,12,1939,0,'Pop',1594,297,22
6,14,174,41,'Electronic',31218,16909,10
6,9,854,0,'Noise',272,184,19
10,13,314,1,'Folk',1246,837,6
24,30,174,0,'Soundtrack',3034,61,6
22,8,319,6,'Electronic',2503,2116,6
13,7,460,0,'Ambient Electronic',1448,464,10
14,3,165,2,'Post-Rock',911,578,15
30,8,197,21,'Pop',15840,9153,23
17,22,15,0,'Experimental Pop',675,533,13
15,11,133,0,'Lo-Fi',427,565,22
11,20,243,0,'Freak-Folk',708,384,17
10,41,230,1,'Electronic',1575,1092,12
14,41,162,2,'Lo-Fi',883,497,17
13,15,59,1,Avant-Garde',822,494,2
71,17,105,0,International',952,659,10
33,18,152,1,'Folk',586,516,10
15,9,232,3,Blues',7721,6043,11
12,12,96,0,'Experimental',62,59,20
27,13,118,0,Avant-Garde',583,210,5
5,16,160,1,Blues',1514,619,12
7,18,207,3,'Soundtrack',3909,3429,15
28,24,141,24,'Electronic',43376,36447,39
43,8,374,4, 'Romany (Gypsy)',3945,3158,4
9,13,539,2,Jazz',4954,2869,15
14,18,142,8,'Experimental Pop',2796,1377,11
16,5,165,2,'Electronic',4852,2952,18
44,8,2196,2,'Electronic',2281,1322,44
11,3,244,2,'Experimental Pop',1931,1106,22
14,8,227,1,'Electronic',691,480,18
22,9,142,2,Avant-Garde',2045,1655,5
5,5,93,1,'Experimental',8384,6026,8
46,12,207,0,'Indie-Rock',149,108,11
15,8,539,1,Jazz',576,471,26
8,11,197,0,'Electronic',472,293,12
11,7,198,2, 'IDM',1400,753,11
14,18,143,0,'Punk',324,197,19
28,10,600,1,'Pop',1508,945,21
10,36,357,0,'Hip-Hop',3302,1985,12
11,14,235,1,'Indie-Rock',1495,1303,16
3,16,116,1,Blues',2591,1389,13
6,4,281,1,'Ambient Electronic',1366,1018,6
10,9,98,40,Classical',21365,16288,16
49,17,270,0,'Noise-Rock',372,64,19
9,11,256,0,'Electronic',463,402,9
44,12,133,2,'No Wave',1088,796,19
6,10,214,0,'Indie-Rock',1682,1123,15
13,12,118,0,'Freak-Folk',289,124,34
10,14,53,0,'Electronic',1178,330,24
38,15,798,0,Avant-Garde',2227,1475,15
5,5,242,11,'Soundtrack',7047,5917,5
9,16,310,3,'Electronic',1312,502,13
14,11,64,0,'Electronic',56,40,5
5,14,58,6, 'Minimalism',5825,2299,8
11,12,168,0,'Noise-Rock',334,97,32
24,8,488,3,'Electronic',1392,1158,12
4,7,188,0,'Electronic',2461,1930,5
42,12,251,1,'Experimental',1060,460,4
17,8,316,1,'Pop',1606,190,17
7,10,3115,1,Avant-Garde',1212,693,7
46,25,49,0,International',648,529,20
17,17,376,0,'Electronic',919,612,39
9,9,268,1,'Hip-Hop',2255,1999,38
16,9,179,6,Classical',2447,2020,27
12,12,179,1,'Pop',1334,1128,11
5,31,281,1, 'Ambient',553,470,19
16,15,300,0,'Electronic',66,29,15
33,16,196,1,'Post-Rock',930,744,33
53,4,181,0,Avant-Garde',2083,125,8
27,9,188,1,'Electroacoustic',1069,713,21
9,11,296,0,'Electronic',2770,2376,5
13,7,69,0,Avant-Garde',331,300,12
5,6,93,0,'Electronic',4581,4093,13
65,16,206,0,'Indie-Rock',799,116,19
7,9,163,8,Classical',2278,1649,6
18,10,539,0,'Electronic',1446,1232,20
9,14,195,0,'Rock',397,323,14
14,6,376,0,'Psych-Rock',1113,626,38
13,13,162,2,'Electronic',901,255,7
21,12,368,0,Avant-Garde',797,181,16
16,14,100,0,'Lo-Fi',353,272,26
18,10,200,0,International',1581,674,7
13,14,183,10,'Electronic',13075,9887,9
72,9,135,1,'Rock',884,615,9
27,12,184,6,'Electronic',1583,1068,8
14,11,288,0,'New Wave',1525,779,14
30,11,572,0,Avant-Garde',436,170,19
18,23,355,0,'Electronic',32,29,30
16,10,609,1,'Experimental',801,661,12
18,8,268,3,'Reggae - Dub',11958,8687,37
19,15,255,1,'Folk',3947,2935,20
17,11,322,3,'Indie-Rock',2680,2133,9
30,25,187,0,Avant-Garde',524,236,45
15,23,168,0, 'Glitch',315,255,13
17,4,269,0,'Hip-Hop',2804,2424,8
50,10,114,1,'Pop',281,181,8
29,16,190,0,'Experimental',755,623,23
11,11,449,2,'Psych-Rock',433,352,8
19,9,60,0,'Noise',275,68,2
7,7,185,0,'Experimental Pop',1998,1839,8
5,23,130,7,'Drone',4430,3497,17
19,9,42,23,'Rock',31160,23230,17
21,6,1691,0,'Noise',243,213,12
9,21,551,2,'Electronic',2576,1531,9
21,8,355,3,Jazz',3601,3035,19
24,8,292,3,'Electronic',1450,1182,13
27,7,192,0, 'Rap',3115,2525,8
17,9,220,0,'Lo-Fi',165,109,7
62,6,355,1, 'Romany (Gypsy)',1841,1398,11
38,7,530,0,Avant-Garde',1234,918,14
62,25,150,1,'Soundtrack',2194,1745,8
10,7,342,1,'Experimental',2363,1961,12
22,9,248,0,'Electronic',601,375,8
8,7,562,0,Avant-Garde',465,390,13
3,12,488,1, 'Compilation',303,176,9
46,16,207,3,'Psych-Folk',1311,680,30
33,12,339,6,Blues',1887,1232,32
17,19,205,0,'Electronic',402,201,24
63,22,174,1,'Folk',722,582,13
9,12,1298,1,'Experimental',3322,2399,23
30,16,240,0,'Electronic',1165,1056,11
17,6,296,0,'Experimental',1040,580,6
12,12,252,3,'Hip-Hop',2183,1789,16
23,11,2450,2,'Electronic',563,363,39
27,12,105,1,'Hip-Hop',180,214,17
22,11,100,2,'Experimental',1080,733,36
16,7,255,2,'Hip-Hop',1296,804,14
36,15,519,1,'Lo-Fi',674,88,26
9,14,617,1,Avant-Garde',894,964,19
6,18,243,2,'Experimental',1737,1209,30
14,14,173,3,'Drone',843,597,12
20,11,167,3,'Electronic',3426,1915,22
7,7,206,1,Avant-Garde',1632,1182,38
56,15,165,0, 'Power-Pop',1196,725,12
16,13,224,1, 'Singer-Songwriter',201,141,4
28,25,1699,0,'Electronic',510,195,28
42,11,193,1,'Rock',561,329,28
28,12,556,5,'Rock',4716,4270,9
38,18,245,1,'Soul-RnB',1803,767,13
55,4,278,4,'Electronic',1739,649,22
14,11,270,0,'Indie-Rock',1302,913,9
24,36,679,2,'Experimental',2975,2226,18
42,5,120,1,'Punk',1130,928,3
27,8,221,1,'Electronic',982,703,20
49,13,245,1,'Pop',362,141,13
38,22,13,0,'Hip-Hop',2462,1188,38
39,15,162,2, 'Balkan',474,446,16
26,6,442,1,'Post-Punk',449,298,7
17,10,15,0,'Experimental Pop',700,529,14
30,12,100,1,'Hip-Hop',3503,2008,9
20,9,138,38,Classical',20867,16328,4
10,8,213,4,'Easy Listening',1893,1022,34
13,12,175,3,'Pop',2078,1547,47
20,30,512,0, 'Improv',324,172,8
11,11,93,14,Classical',8465,6423,13
15,12,196,0,'Electronic',646,281,6
32,8,171,4, 'IDM',9693,8588,22
39,8,181,0,Avant-Garde',1206,878,18
19,12,174,1,'Industrial',953,740,23
9,62,271,2,Avant-Garde',2969,2283,5
15,15,134,2,'Electronic',3256,1609,18
11,6,182,0,'Electronic',1906,1275,33
29,6,232,1,'Pop',3604,2755,24
12,9,112,5,'Hip-Hop',5516,952,9
22,3,234,0,'Noise',1404,357,11
55,11,150,0,'Lo-Fi',379,333,18
14,16,480,3,'Experimental',3534,2661,10
14,13,273,7,'Rock',17861,13800,10
12,9,332,6,'Electronic',9718,8149,8
19,18,131,3,'Hip-Hop',1223,961,16
70,12,319,0,'Punk',1379,972,13
45,9,314,2,'Electronic',2779,2166,40
17,11,200,0,'Electronic',506,314,12
13,7,233,0,'Electronic',234,109,3
25,11,166,47,'Electronic',20888,11995,19
27,7,112,4, 'IDM',4287,3222,13
31,13,300,0,'Rock',750,611,16
15,8,111,1,Avant-Garde',946,826,51
4,17,234,0,'Electronic',3016,1083,7
67,16,193,0,'Rock',316,211,10
39,12,1369,2,Avant-Garde',2132,1380,48
35,7,220,2,'Electronic',2118,1116,13
26,17,357,4,'Folk',1165,825,15
6,14,241,0,'Rock',1062,578,13
34,11,648,3,'Experimental',4175,1778,37
51,16,410,0,'Psych-Folk',210,86,18
13,9,252,4, 'Alternative Hip-Ho,4832,3527,18
20,14,84,1,'Punk',538,419,16
11,12,209,2,'Folk',793,256,7
24,14,149,0,'Electronic',4274,2087,8
22,36,261,12,'Electroacoustic',3481,2069,22
12,11,250,0,'Electronic',606,506,21
34,21,106,4,International',2342,1778,11
11,12,181,0,'Audio Collage',798,592,9
11,12,161,29,'Electronic',19746,13624,25
33,9,192,4,'Soundtrack',3365,2701,11
8,7,165,1,'Hip-Hop',652,322,8
32,20,554,7,'Electronic',8011,6652,30
12,15,120,2,'Electronic',2115,1111,29
19,5,320,1,'Pop',3095,2685,9
18,6,588,1,'Electronic',232,189,7
37,16,59,0,'Field Recordings',5987,5567,14
10,14,222,3,'Electronic',1929,534,17
31,7,239,0,'Electronic',648,444,27
17,10,270,6,'Afrobeat',7522,4447,6
20,20,134,1, 'Grindcore',2048,667,34
25,5,160,0,'Punk',196,122,12
45,10,209,4, 'Singer-Songwriter',268,231,7
9,30,282,3,'Rock',313,435,40
55,25,492,0,Avant-Garde',177,91,20
6,15,293,2,Jazz',1876,1542,3
24,16,386,0,'Psych-Rock',251,49,11
17,22,15,0,'Experimental Pop',940,786,9
8,4,121,2, 'Chip Music',1603,1236,6
6,13,2833,0,'Experimental',548,390,8
22,22,294,3,International',2318,1443,9
45,10,188,6,'Pop',2588,1068,25
38,3,14,0,'Noise',6413,6068,17
23,4,149,1, 'Compilation',627,61,12
11,15,184,6, 'Ambient',5211,4562,30
12,14,31,2,Jazz',8313,7516,12
29,15,116,2,Avant-Garde',238,94,8
17,21,462,2,'Electronic',629,369,23
58,14,288,1,'Indie-Rock',281,183,12
18,28,201,0,'Lo-Fi',474,317,2
43,26,184,24,Classical',16907,10305,55
3,8,204,1, 'Spoken Weird',700,98,12
28,11,274,0,'Industrial',1691,1170,7
30,13,136,0,Avant-Garde',502,259,21
48,15,388,0,'Rock',571,644,30
11,18,290,0,'Lo-Fi',387,163,14
46,14,244,5,Avant-Garde',7857,6532,6
32,25,216,2,'Pop',1769,1276,8
16,11,95,0,'Garage',1111,862,21
13,7,260,5,'Ambient Electronic',2372,1362,16
22,13,369,6,Blues',6077,4696,12
62,13,252,29,'Pop',10899,8595,22
17,17,38,2,'Field Recordings',300,140,9
25,14,269,0,'Folk',679,326,30
18,14,143,8,'Punk',2034,648,12
31,19,167,0,'Rock',685,58,39
20,11,359,4,'Lo-Fi',5373,3019,11
15,15,395,1,Avant-Garde',3400,962,44
11,17,214,0,Classical',1848,1477,24
30,12,231,0,Avant-Garde',569,215,10
15,10,420,0,'Experimental',262,127,34
14,8,199,1,'Electronic',1230,898,11
4,18,68,0,Avant-Garde',217,147,14
2,18,803,0,'Soundtrack',2906,2390,22
13,32,356,3, 'Ambient',931,361,9
8,10,288,11,'Experimental',4298,2794,8
14,12,102,0,'Noise',845,55,19
25,15,122,6,Avant-Garde',7367,5124,20
12,12,163,0,'Rock',622,530,13
17,6,228,3,'Rock',1634,1382,20
14,19,512,0,'Electronic',117,52,21
9,25,235,0,'Electronic',1025,731,75
43,8,186,0, 'Balkan',468,304,6
39,12,186,8,Classical',4217,3264,42
18,13,247,2, 'Singer-Songwriter',2203,1936,9
7,6,287,0,'Electronic',356,194,26
6,9,440,1,Avant-Garde',1519,1224,9
12,5,315,0,'Electronic',3446,1485,6
19,11,188,2,'Post-Rock',2851,2350,31
10,9,200,1,'Electronic',7211,6131,13
19,31,390,0,Avant-Garde',2118,1902,19
9,13,54,8,'Soundtrack',9526,8508,10
12,20,1367,2,'Psych-Folk',711,105,9
51,13,206,2,'Folk',736,473,10
62,9,230,0,'Punk',1337,1012,11
15,13,243,1, 'Singer-Songwriter',1206,1057,10
11,14,171,3,'Electronic',15930,14733,17
6,9,293,1,'Electronic',1728,923,9
15,15,114,0,'Freak-Folk',127,97,14
28,20,304,1,'Hip-Hop',1229,417,33
18,20,848,0,'Electronic',24,22,22
22,13,310,0,'Folk',245,195,35
22,6,138,3,'Lo-Fi',4302,3750,5
26,7,164,3,Classical',5286,4357,12
35,21,18,0,'Experimental',1588,261,11
18,21,19,3,'Folk',1790,1072,29
18,14,200,24,'Ambient Electronic',16493,11027,7
30,11,467,0,Avant-Garde',422,217,11
8,23,192,1,'Easy Listening',2070,1361,21
27,10,203,0, 'Sound Collage',455,147,40
67,11,293,0,'Punk',290,238,38
1,6,131,0,'Noise',1578,1394,5
20,6,296,0,'Electronic',32,23,7
17,6,14,2,'Experimental Pop',576,443,10
11,13,233,3,'Folk',8276,5633,22
35,9,291,0,'Rock',381,313,9
30,11,189,1,Avant-Garde',279,164,21
54,16,248,5,Classical',1135,792,16
9,4,248,2,'Noise',2033,976,12
32,29,692,0,'Experimental',949,603,7
13,11,341,2,'Electronic',5062,3499,18
11,30,453,1,International',735,496,11
11,16,94,7,'Electronic',12092,6570,7
16,11,190,1,'Electronic',3394,1563,13
12,8,223,0,'Noise',892,151,15
31,23,139,0,'Noise',566,167,14
23,7,153,0,Avant-Garde',375,163,27
43,10,138,0,'Rock',1143,223,9
23,6,171,1,'Lo-Fi',1519,916,23
26,10,270,2,'Folk',898,598,13
12,15,794,22,'Ambient Electronic',32831,20482,25
5,21,247,2,'Electronic',1078,722,39
42,7,405,0,Avant-Garde',337,218,26
12,11,205,4,'Folk',2283,728,11
33,14,448,12,Avant-Garde',38930,34537,27
16,14,2,0,'Noise',4281,1142,12
19,11,376,2,'Electronic',4449,3745,21
46,14,224,0,'Drone',624,529,21
6,7,335,3, 'Techno',2530,2001,12
59,11,222,6, 'Polka',4146,1887,14
9,11,93,0,'Noise',522,366,3
36,5,251,0,'Rock',230,107,18
64,13,165,1,'Rock',3738,3376,20
23,9,268,1,'Electronic',1454,1266,57
18,14,294,4,'Electronic',2629,1249,11
29,11,222,0,'Folk',203,93,8
54,14,151,0,'Rock',2629,1590,15
44,8,283,0,'Indie-Rock',797,281,16
4,8,386,1,Avant-Garde',2198,1911,21
40,9,99,0,'Punk',110,31,11
59,6,253,0,'Electronic',528,295,36
55,17,272,3,'Rock',2207,1358,17
9,2,244,2,'Lo-Fi',801,284,14
22,11,200,2, 'Chip Music',1097,906,23
15,15,180,3,'Rock',1043,832,14
9,21,222,13,'Pop',4159,3594,19
12,8,208,1,'Electronic',2062,1748,10
32,12,66,1,International',5013,4396,16
52,23,144,0,'Psych-Folk',322,35,25
17,12,461,0,'Experimental',991,150,32
4,6,196,1,'Electronic',754,238,11
16,8,210,0,'Free-Jazz',837,634,19
13,15,309,2,'Electronic',1878,1052,18
44,16,189,4,'Hip-Hop',495,335,6
8,17,261,3,'Electronic',2551,2149,16
5,21,182,2,Jazz',740,484,43
7,14,282,17,'Pop',5621,4749,9
16,4,191,0,Avant-Garde',1580,677,19
14,30,51,0,'Experimental',923,103,20
14,10,198,0,'Folk',1882,1628,17
14,8,272,3,'Pop',890,789,29
60,8,105,0,'Rock',796,711,8
16,10,50,0,'Experimental',461,355,8
25,8,195,1,'Electronic',318,107,35
19,11,221,1,'Noise-Rock',2246,1773,12
31,12,201,2,'Folk',2658,610,9
6,10,413,0,'Experimental',912,803,21
17,10,564,0,'Experimental',1027,310,9
9,2,263,3,'Lo-Fi',957,407,14
53,10,328,0,International',448,459,13
8,3,267,0, 'Sound Poetry',2128,218,14
19,14,273,0,'Folk',3001,2336,10
12,36,435,0,'Electronic',989,777,27
25,11,41,0,'Noise-Rock',3780,1789,41
46,14,615,0,'Experimental',755,353,47
14,12,105,0,'Experimental',2081,476,6
21,14,380,2,Avant-Garde',3738,3238,15
21,11,187,0,Country',1075,570,7
27,27,210,0,'Experimental',463,336,13
16,43,613,0,'Electronic',158,127,11
3,4,146,0,'Noise-Rock',1866,1277,10
16,18,352,2,'Electronic',1840,1456,24
14,9,620,0,'Noise',1176,676,33
10,9,236,1,'Electronic',631,537,13
17,13,240,0,'Electronic',159,35,8
7,15,195,1,'Electronic',648,455,26
6,14,300,0,'Metal',990,752,11
18,21,21,6,'Folk',6053,2793,5
53,6,118,2,'Pop',2538,2309,8
42,18,210,2,'Noise',1263,809,22
18,9,244,0,'Hip-Hop',533,376,15
28,9,266,1,'Rock',621,510,8
1,6,154,0,'Noise',1057,855,8
46,12,452,2,'Field Recordings',9314,8307,19
4,7,599,0,Avant-Garde',347,127,38
7,14,96,3,'Soundtrack',6922,4877,13
19,6,604,1,'Noise',1377,1156,28
27,13,132,0,Avant-Garde',562,109,9
22,7,108,0,'Punk',956,617,13
1,11,126,1, 'Hardcore',2091,1808,18
13,12,112,0,'Freak-Folk',672,403,15
11,7,203,5, 'Downtempo',1569,1135,4
14,11,162,0,'Experimental Pop',466,96,8
36,20,55,1,'Folk',2287,1474,13
43,14,259,13,'Folk',8266,5840,30
12,36,273,0,'Electronic',598,464,57
20,9,248,0,'Pop',2897,672,24
53,30,109,0,'Folk',1220,1105,35
30,24,81,2,'Rock',555,339,6
14,14,602,0,'Noise',172,27,16
19,6,225,5,'Psych-Folk',2983,2312,22
13,13,334,4,'Electronic',5149,3983,22
25,14,164,1,'Loud-Rock',112,38,18
15,15,304,6,'Indie-Rock',3327,2339,39
10,6,1008,1,'Field Recordings',1558,854,50
11,12,180,0, 'Sound Collage',143,79,9
45,12,221,2,'Soundtrack',2156,1429,15
43,13,143,2, 'Minimalism',3520,3039,22
28,12,91,0,Avant-Garde',868,205,17
22,6,315,0,'Industrial',2167,1061,11
20,12,202,3,'Pop',2480,1164,15
19,15,244,6,'Soundtrack',47983,39708,20
38,4,107,0,'Lo-Fi',2365,539,40
32,18,240,2,'Hip-Hop',2098,1778,37
19,13,370,1,'Electronic',2785,1387,11
18,11,200,3,'Experimental',2591,1639,19
30,5,296,3,'Electronic',709,511,18
54,15,312,4,'Electronic',1391,911,10
29,11,203,7,'Rock',1748,1413,10
19,11,234,14,'Soul-RnB',14166,10244,11
20,6,209,0,'Punk',2330,735,17
22,25,67,2,'Audio Collage',1087,1303,8
14,5,266,0,'Electronic',113,83,11
20,13,282,3, 'Contemporary Class,3012,2039,12
13,11,210,0,'Electronic',578,485,21
59,21,240,0,'Post-Punk',281,249,18
11,14,91,1,'Lo-Fi',1226,176,8
12,7,127,0,'Folk',584,440,11
29,14,317,0,'Psych-Rock',680,577,4
14,19,287,0,'Pop',206,62,24
14,7,552,0,Avant-Garde',1854,1299,29
16,25,173,12,'Rock',8361,7090,15
13,14,669,1,'Electronic',206,59,22
12,15,223,2,'Funk',2143,1656,16
12,13,126,1,'Rock',2438,800,12
16,29,326,0,'Electronic',61,32,30
69,11,287,2,'Folk',774,638,5
24,24,339,1,'Experimental',1205,852,21
19,12,210,4,'Lo-Fi',2692,900,9
10,12,290,0,'Noise',472,275,37
34,16,315,0,'Hip-Hop',792,628,36
43,16,133,1,'Punk',272,152,24
13,16,694,0,'Noise',547,441,26
13,8,668,11,'Electronic',9323,6519,22
26,6,94,2,'Pop',877,626,17
46,9,143,1,'Folk',743,583,52
20,13,285,0,'Punk',225,142,7
10,11,178,0,'Punk',256,124,11
14,15,225,1,'Electronic',628,502,26
19,14,233,2,'Folk',4774,4303,19
81,16,173,7,'Psych-Rock',2161,1051,33
20,9,270,0,'Experimental',50,43,31
19,17,1233,1,Avant-Garde',835,729,16
17,6,388,17,Jazz',21591,17951,14
30,19,290,0,Avant-Garde',471,137,7
9,22,116,0,'Folk',677,516,5
6,7,336,6,'Pop',7975,3574,16
24,10,253,1,'Electronic',314,226,18
21,8,176,3, 'Ambient',1062,560,18
24,13,174,5,Classical',5022,2235,46
15,23,136,0,Jazz',1080,824,19
2,27,258,0,'Rock',1965,1538,14
15,8,296,0,'Industrial',1526,788,17
7,21,163,4,'Experimental Pop',2042,931,10
26,28,307,17,'Folk',1920,1188,17
28,12,69,0,Avant-Garde',532,39,12
4,6,114,0,'Noise-Rock',304,84,13
17,11,278,0,Avant-Garde',779,339,2
23,3,295,1,'Ambient Electronic',2258,1855,15
16,9,542,0,'Electronic',86,51,19
12,15,55,1,Avant-Garde',137,84,13
43,13,149,8,Old-Time / Historic',11474,7960,16
37,20,323,1,'Soundtrack',3639,2777,9
10,28,350,2,'Metal',4611,3753,10
22,11,236,2,'Pop',677,428,16
5,6,166,4,'Hip-Hop',7368,1922,10
66,14,145,0,'Indie-Rock',417,328,16
13,14,103,2,'Electronic',7657,1690,27
33,9,134,1,'Soundtrack',5352,4754,4
32,17,37,1,'Electronic',1154,934,7
9,9,244,0,'Psych-Folk',1658,1264,14
55,17,133,0,'Punk',842,728,17
55,10,170,0,'Rock',3833,3369,10
33,12,284,4,'Jazz: Out',6473,5539,22
37,8,168,0,'Psych-Rock',604,147,14
43,9,92,12,Old-Time / Historic',14095,12424,13
19,14,405,0,Avant-Garde',4214,1947,14
27,13,225,2,Avant-Garde',733,175,6
48,10,356,1,'Rock',850,408,23
51,11,306,1,Avant-Garde',1452,1228,12
1,7,551,1,Avant-Garde',1881,1363,6
8,6,148,2, 'Chiptune',2658,1470,6
40,54,19,0, 'Spoken Weird',1347,1216,4
47,13,273,1,Blues',4901,3934,29
6,8,275,7,'Soundtrack',9672,8547,9
23,38,673,0,'Free-Jazz',117,74,2
51,12,243,1,'Folk',606,454,16
25,27,147,0,'Experimental',1267,931,15
6,7,315,0,Avant-Garde',1441,1204,19
13,19,310,4,'Audio Collage',3933,3153,15
15,13,219,0,'Noise',167,118,38
22,12,208,0,'Pop',1420,284,5
38,12,207,5,'Hip-Hop',2422,1774,40
42,17,244,7,'Indie-Rock',2235,2035,29
46,11,234,0,'Folk',497,325,25
19,10,175,5,'Electronic',5057,4291,7
46,8,175,0, 'Hardcore',433,259,18
10,12,366,1,'Electronic',2080,1669,19
2,9,242,6,'Experimental',1273,532,18
28,15,137,6,'Soundtrack',12963,5899,5
9,9,332,0,'Electronic',1244,367,12
12,5,249,9,'Soundtrack',4749,3894,9
60,14,109,1,Avant-Garde',2105,1895,9
37,12,110,0,'Experimental Pop',1816,1082,33
23,12,361,2,'Indie-Rock',1741,1170,25
34,43,615,5,'Electronic',4812,3668,36
13,8,240,2,'Electronic',2433,1770,29
44,19,156,0,'Punk',134,75,30
39,9,340,2,'Rock',208,179,5
10,20,196,1,'Electronic',890,650,8
10,7,280,3,'Experimental',1094,810,6
9,7,149,1,Avant-Garde',1221,903,14
59,13,145,1,Blues',1588,281,29
16,16,201,0,'Experimental Pop',192,166,30
14,12,157,5,'Electronic',2866,1088,42
7,12,133,1,'Psych-Rock',6467,827,21
21,10,158,1,Avant-Garde',6881,5721,19
11,31,175,0,Avant-Garde',201,180,10
48,11,339,0,'Experimental',454,323,13
28,9,158,5,: 'Instrumental',9569,8111,9
31,10,196,0,'Post-Punk',612,70,23
37,11,259,0,'Electroacoustic',198,97,5
17,93,208,1,'French',574,448,23
55,11,329,1,'Noise-Rock',285,262,16
19,16,473,0,'Electronic',1650,1226,18
77,39,212,0,International',526,349,26
5,33,561,0,'Experimental',1223,504,28
11,12,122,1,'Audio Collage',1005,780,23
13,8,269,1,'Electronic',2474,2070,12
11,11,182,6,'Pop',2327,1688,29
27,24,277,7,'Electronic',3630,1174,9
16,12,333,1,'Pop',2830,1039,16
10,14,116,0,'Experimental',605,466,4
28,13,121,0,'Experimental',973,428,30
28,9,40,2,'Lo-Fi',3541,2629,10
31,15,106,0,'Field Recordings',163,40,9
39,10,140,1,Classical',3392,2884,21
31,11,166,22,'Hip-Hop',7341,3717,19
63,12,192,2,'Pop',4650,3812,18
35,11,185,3,'Rock',927,864,38
8,11,1200,0,'Noise',543,247,1
40,19,248,2,'Electronic',6531,5812,7
17,7,70,0,'Experimental Pop',1688,1459,7
63,7,476,1,'Punk',297,194,11
19,7,104,14,'Pop',13889,9869,10
18,12,141,0,'Soundtrack',1916,1759,9
25,27,196,0,'Experimental',3322,455,5
4,14,295,9,'Pop',1794,1221,14
59,7,8,0,'Ambient Electronic',1071,232,24
30,13,387,2,Avant-Garde',436,229,11
32,11,496,0,'Noise',3277,2875,10
11,11,244,6,'Lo-Fi',4081,3400,9
3,12,245,0,'Folk',1005,495,8
1,9,311,0,'Noise',256,167,19
14,9,199,0,'Lo-Fi',121,102,41
8,16,474,0,'Post-Rock',1037,312,6
15,11,101,3,'Electronic',7051,5982,10
6,19,111,5,'Lo-Fi',2145,815,10
19,13,415,0,'Experimental',607,437,6
20,5,231,0,'Electronic',593,440,10
23,10,140,0,'Psych-Folk',723,41,10
30,8,266,1,'Pop',1863,1662,19
22,5,151,9, 'Chip Music',6126,5100,44
15,17,322,0,'Pop',1104,576,13
7,12,215,1,'Electronic',1469,1257,16
34,6,758,0,'Noise',303,263,15
20,28,211,0,'Electronic',1075,600,10
8,9,211,24, 'House',19465,15057,26
58,12,159,0,'Rock',170,66,13
12,14,205,19,'Electronic',18126,13330,3
12,22,234,2,Jazz',1759,1305,5
21,16,76,0,'Electronic',2416,524,15
5,21,289,2,'Rock',440,228,17
22,11,484,5,Classical',5364,4430,30
29,5,99,0, 'Chiptune',1109,878,19
48,14,236,5,'Pop',1678,1389,20
5,5,490,1,'Electronic',1488,464,8
35,18,265,5,'Hip-Hop',2595,2059,30
66,8,111,2,'Pop',1538,1245,31
15,32,171,4,Avant-Garde',4996,2240,11
5,4,342,2,'Ambient Electronic',5203,4243,7
29,11,78,0,'Pop',1491,1331,23
23,8,152,0,'Folk',1204,975,8
40,12,457,3,'Electronic',4371,2993,13
20,8,392,2, 'Ambient',1203,828,20
24,11,43,1,'Electronic',1935,1582,27
14,5,323,0,'Electronic',1194,909,15
15,19,51,0,'Lo-Fi',1330,76,8
24,20,13,0,Avant-Garde',618,165,25
16,11,165,1,: 'Instrumental',1829,1649,16
27,29,272,1,'Psych-Rock',1629,948,4
15,13,229,10,'Pop',3926,3105,25
11,9,739,0,Avant-Garde',462,109,16
18,9,194,2,'Experimental',1647,1300,25
62,7,96,1,'Nerdcore',1122,980,4
17,15,239,2,'Folk',932,615,18
26,14,194,1,'Ambient Electronic',3568,1071,6
18,6,13,1,'Experimental',443,320,9
8,9,224,1,Country',2942,2296,17
11,10,177,5,'Electronic',2559,1829,46
5,14,152,0,'Lo-Fi',479,609,23
21,28,212,7,Blues',6762,4547,37
24,14,293,7,'Folk',2624,1144,21
11,7,1245,4,'Ambient Electronic',2489,2051,11
30,8,462,0,Avant-Garde',192,135,9
16,14,213,0,'Electronic',3663,1413,26
